date,month,year,timeofday,country,state,type,duration
19572,10,2001,night,us,ny,flash,2
19937,10,2002,night,us,va,circle,1
19937,10,2002,night,us,ca,oval,420
19937,10,2002,night,us,wa,other,5
19937,10,2002,night,us,wa,fireball,10
19937,10,2002,night,us,wa,sphere,3
19937,10,2002,night,us,wa,circle,330
19937,10,2002,night,us,co,triangle,15
19937,10,2002,night,us,wa,unknown,1
19937,10,2002,night,us,wa,teardrop,3
19937,10,2002,night,us,wa,other,2
19937,10,2002,night,us,wa,unknown,10
19937,10,2002,night,us,wa,fireball,5
19937,10,2002,night,us,wa,light,240
19937,10,2002,morning,us,wi,light,1200
19937,10,2002,morning,us,pa,light,7200
19937,10,2002,morning,us,ny,cigar,600
19937,10,2002,morning,us,md,cigar,180
19937,10,2002,afternoon,us,az,other,1800
19937,10,2002,afternoon,us,id,teardrop,300
19937,10,2002,afternoon,us,nm,fireball,10
19937,10,2002,afternoon,us,wa,fireball,5
19937,10,2002,afternoon,us,fl,other,4
19937,10,2002,night,us,ny,egg,300
19937,10,2002,night,us,ny,light,900
19937,10,2002,night,us,ca,other,1200
19937,10,2002,night,us,wa,unknown,60
19937,10,2002,night,us,ut,unknown,120
19937,10,2002,night,us,ny,changing,180
20302,10,2003,night,us,me,circle,120
20302,10,2003,night,us,wa,light,2
20302,10,2003,night,ca,on,unknown,30
20302,10,2003,night,us,ca,other,600
20302,10,2003,afternoon,us,mi,unknown,120
20302,10,2003,afternoon,us,oh,cigar,1200
20302,10,2003,night,us,ca,unknown,240
20302,10,2003,night,us,wa,light,10
20302,10,2003,night,us,co,sphere,2
20302,10,2003,night,us,ok,other,600
20302,10,2003,night,us,ma,circle,5
20302,10,2003,night,ca,bc,other,120
20302,10,2003,night,ca,bc,light,2
20302,10,2003,night,us,oh,light,600
20668,10,2004,afternoon,us,ca,unknown,720
20668,10,2004,afternoon,us,nv,cylinder,2
20668,10,2004,night,us,nm,oval,3600
20668,10,2004,night,us,va,triangle,300
20668,10,2004,night,us,az,unknown,1
20668,10,2004,night,us,fl,other,3
20668,10,2004,night,gb,,fireball,300
20668,10,2004,night,us,mi,sphere,14400
20668,10,2004,night,ca,sk,circle,7
21033,10,2005,night,us,il,light,9000
21033,10,2005,night,us,mo,light,2400
21033,10,2005,night,us,il,circle,3600
21033,10,2005,night,us,il,light,3600
21033,10,2005,night,us,il,diamond,2700
21033,10,2005,night,us,il,circle,1200
21033,10,2005,night,us,il,light,900
21033,10,2005,night,us,il,light,420
21033,10,2005,night,us,il,light,6
21033,10,2005,night,us,il,light,1500
21033,10,2005,night,us,il,changing,600
21033,10,2005,night,us,il,light,600
21033,10,2005,night,us,il,formation,900
21033,10,2005,night,us,il,circle,600
21033,10,2005,night,us,il,circle,600
21033,10,2005,night,us,il,formation,1200
21033,10,2005,night,us,il,triangle,1800
21033,10,2005,night,us,il,triangle,900
21033,10,2005,night,us,il,light,1200
21033,10,2005,night,us,il,light,480
21033,10,2005,night,us,il,light,480
21033,10,2005,night,us,il,light,300
21033,10,2005,night,us,oh,other,7
21033,10,2005,night,us,il,changing,7
21033,10,2005,night,us,il,triangle,10
21033,10,2005,night,us,il,cylinder,7200
21033,10,2005,night,us,il,light,1800
21033,10,2005,night,us,il,unknown,60
21033,10,2005,night,us,il,light,1200
21033,10,2005,morning,us,ky,circle,30
21033,10,2005,morning,us,fl,light,300
21033,10,2005,morning,us,nm,disk,600
21033,10,2005,afternoon,us,fl,sphere,180
21033,10,2005,afternoon,us,az,oval,180
21033,10,2005,afternoon,us,ca,formation,1500
21033,10,2005,afternoon,us,fl,teardrop,60
21033,10,2005,night,us,in,triangle,15
21033,10,2005,night,us,mn,triangle,1020
21033,10,2005,night,us,tx,light,900
21033,10,2005,night,us,ca,chevron,600
21033,10,2005,night,ca,on,light,15
21033,10,2005,night,us,ca,unknown,1200
21033,10,2005,night,us,oh,unknown,300
21033,10,2005,night,us,ok,light,2700
21033,10,2005,night,gb,,light,240
21033,10,2005,night,us,mi,unknown,1500
21033,10,2005,night,ca,mb,other,30
21033,10,2005,night,us,il,light,120
21398,10,2006,night,us,mi,oval,5
21398,10,2006,night,us,nm,oval,3
21398,10,2006,night,us,tx,circle,2
21398,10,2006,night,us,ca,other,300
21398,10,2006,afternoon,us,ny,rectangle,120
21398,10,2006,afternoon,us,sc,circle,240
21398,10,2006,afternoon,us,il,oval,300
21398,10,2006,afternoon,us,mo,cigar,3600
21398,10,2006,afternoon,us,or,other,120
21398,10,2006,afternoon,us,ia,unknown,3600
21398,10,2006,afternoon,us,wa,chevron,60
21398,10,2006,afternoon,us,ri,disk,28800
21398,10,2006,night,us,md,oval,480
21398,10,2006,night,us,nv,fireball,600
21398,10,2006,night,us,tx,unknown,4
21398,10,2006,night,us,wa,fireball,2
21398,10,2006,night,us,wa,fireball,1
21398,10,2006,night,us,wa,circle,1
21398,10,2006,night,us,wa,teardrop,12
21398,10,2006,night,us,ny,unknown,37800
21398,10,2006,night,us,al,unknown,600
21398,10,2006,night,us,wa,light,20
21398,10,2006,night,us,ca,sphere,600
21398,10,2006,night,us,co,changing,10
21398,10,2006,night,us,nm,fireball,20
21398,10,2006,night,us,az,light,2
21398,10,2006,night,us,az,fireball,15
21398,10,2006,night,us,co,unknown,60
21398,10,2006,night,us,nm,changing,2
21398,10,2006,night,us,nm,light,180
21398,10,2006,night,us,az,cylinder,120
21398,10,2006,night,us,co,oval,30
21398,10,2006,night,us,co,light,240
21398,10,2006,night,us,tn,changing,45
21398,10,2006,night,us,co,circle,30
21398,10,2006,night,us,co,formation,180
21398,10,2006,night,us,co,unknown,30
21398,10,2006,night,us,co,fireball,60
21398,10,2006,night,us,co,light,75
21398,10,2006,night,us,co,sphere,10
21398,10,2006,night,us,nm,light,45
21398,10,2006,night,us,nm,formation,150
21398,10,2006,night,us,co,circle,15
21398,10,2006,night,us,co,sphere,6
21398,10,2006,night,us,co,fireball,15
21398,10,2006,night,us,co,light,60
21398,10,2006,night,us,nm,formation,30
21398,10,2006,night,us,nm,formation,60
21398,10,2006,night,us,co,formation,30
21398,10,2006,night,us,co,light,10
21398,10,2006,night,us,co,other,10
21398,10,2006,night,us,co,light,300
21398,10,2006,night,us,nm,light,14
21398,10,2006,night,us,nm,circle,20
21763,10,2007,night,us,ca,diamond,120
21763,10,2007,night,us,ca,flash,900
21763,10,2007,night,us,oh,oval,5
21763,10,2007,night,ca,on,circle,60
21763,10,2007,night,au,,oval,300
21763,10,2007,night,us,ga,light,10800
21763,10,2007,morning,us,nc,light,1200
21763,10,2007,afternoon,us,il,oval,2
21763,10,2007,afternoon,us,oh,sphere,120
21763,10,2007,night,us,nc,triangle,5
21763,10,2007,night,us,hi,light,600
21763,10,2007,night,ca,sk,disk,60
21763,10,2007,night,us,nc,light,10
21763,10,2007,night,us,tx,unknown,300
21763,10,2007,night,us,ny,other,240
21763,10,2007,night,us,fl,triangle,120
21763,10,2007,night,us,ca,flash,2
22129,10,2008,night,us,ar,triangle,600
22129,10,2008,night,us,oh,cylinder,120
22129,10,2008,night,us,ny,disk,5
22129,10,2008,night,us,wv,cylinder,600
22129,10,2008,morning,us,va,light,30
22129,10,2008,morning,us,mo,light,900
22129,10,2008,morning,us,tx,oval,300
22129,10,2008,morning,us,al,cigar,300
22129,10,2008,night,us,ri,circle,600
22129,10,2008,night,us,tx,egg,300
22129,10,2008,night,ca,bc,disk,5
22129,10,2008,night,us,ca,light,1200
22129,10,2008,night,us,wy,unknown,1200
22129,10,2008,night,us,wa,circle,1800
22129,10,2008,night,us,tx,other,2
22129,10,2008,night,us,nc,circle,600
22129,10,2008,night,us,id,light,15
22129,10,2008,night,us,wa,light,120
22129,10,2008,night,us,wa,light,600
22129,10,2008,night,us,al,light,120
22129,10,2008,night,us,wa,unknown,4
22129,10,2008,night,us,in,triangle,4
22129,10,2008,night,us,tx,sphere,600
22129,10,2008,night,us,ca,other,20
22129,10,2008,night,us,tn,triangle,3
22494,10,2009,night,us,wv,light,20
22494,10,2009,night,us,ga,disk,10
22494,10,2009,morning,us,ri,cylinder,600
22494,10,2009,morning,us,mi,triangle,3600
22494,10,2009,afternoon,us,ok,light,2
22494,10,2009,afternoon,us,tn,oval,300
22494,10,2009,night,us,wv,sphere,120
22494,10,2009,night,us,ri,disk,300
22494,10,2009,night,us,oh,light,10800
22494,10,2009,night,us,ms,triangle,120
22494,10,2009,night,us,fl,circle,600
22494,10,2009,night,us,ct,light,20
22859,10,2010,night,us,fl,other,180
22859,10,2010,morning,us,fl,light,8
22859,10,2010,morning,us,sc,triangle,120
22859,10,2010,morning,us,wi,other,180
22859,10,2010,morning,us,va,circle,1800
22859,10,2010,morning,us,mi,sphere,300
22859,10,2010,afternoon,us,tx,disk,1
22859,10,2010,afternoon,us,tx,other,15
22859,10,2010,afternoon,us,va,cigar,300
22859,10,2010,night,us,nc,light,300
22859,10,2010,night,us,oh,triangle,600
22859,10,2010,night,us,wa,oval,300
22859,10,2010,night,ca,sk,changing,60
22859,10,2010,night,us,ca,unknown,30
22859,10,2010,night,us,ga,light,300
23224,10,2011,night,us,ar,circle,3600
23224,10,2011,night,us,ny,unknown,600
23224,10,2011,night,ca,on,other,5
23224,10,2011,night,us,fl,unknown,7200
23224,10,2011,morning,us,tx,triangle,10
23224,10,2011,morning,us,tx,unknown,1500
23224,10,2011,afternoon,us,ms,circle,300
23224,10,2011,afternoon,us,ca,oval,60
23224,10,2011,night,us,mo,unknown,5
23224,10,2011,night,us,nc,triangle,300
23224,10,2011,night,us,oh,sphere,900
23224,10,2011,night,us,il,light,90
23224,10,2011,night,us,ca,light,300
23224,10,2011,night,us,ca,fireball,10
23224,10,2011,night,us,mo,fireball,45
23224,10,2011,night,us,mo,fireball,60
23224,10,2011,night,us,wa,light,180
23224,10,2011,night,us,ms,rectangle,10
23224,10,2011,night,us,sc,light,14400
23224,10,2011,night,us,ga,light,3600
23224,10,2011,night,us,fl,fireball,60
23224,10,2011,night,us,sc,unknown,20
23224,10,2011,night,us,fl,formation,35
23590,10,2012,night,us,tx,unknown,300
23590,10,2012,night,us,co,light,9
23590,10,2012,night,us,az,light,9
23590,10,2012,morning,us,fl,formation,10
23590,10,2012,morning,us,ca,circle,420
23590,10,2012,morning,us,va,other,600
23590,10,2012,morning,ca,on,fireball,2700
23590,10,2012,afternoon,us,ca,light,1800
23590,10,2012,night,us,il,fireball,180
23590,10,2012,night,us,or,light,180
23590,10,2012,night,us,ca,fireball,900
23590,10,2012,night,us,wi,other,900
23590,10,2012,night,us,mi,unknown,300
23590,10,2012,night,us,ca,light,60
23590,10,2012,night,us,mn,triangle,2700
23590,10,2012,night,us,in,fireball,180
23590,10,2012,night,us,mi,triangle,300
23955,10,2013,night,us,co,triangle,5400
23955,10,2013,morning,us,md,flash,4
23955,10,2013,morning,us,ca,circle,30
23955,10,2013,morning,us,nj,other,120
23955,10,2013,morning,us,co,disk,300
23955,10,2013,morning,us,ca,fireball,1500
23955,10,2013,morning,us,in,triangle,7200
23955,10,2013,afternoon,us,pa,unknown,60
23955,10,2013,afternoon,us,pa,unknown,60
23955,10,2013,afternoon,us,ri,light,4
23955,10,2013,afternoon,us,co,light,240
23955,10,2013,night,us,la,unknown,300
23955,10,2013,night,us,ny,sphere,1800
23955,10,2013,night,us,fl,light,300
23955,10,2013,night,us,fl,light,3600
23955,10,2013,night,us,ga,fireball,1200
23955,10,2013,night,us,tn,circle,90
23955,10,2013,night,us,mi,unknown,900
23955,10,2013,night,us,ia,triangle,60
23955,10,2013,night,us,ny,fireball,1200
23955,10,2013,night,gb,,fireball,30
23955,10,2013,night,us,wi,unknown,600
6434,10,1965,afternoon,us,pa,circle,120
6434,10,1965,afternoon,us,pa,disk,60
8625,10,1971,night,us,ny,chevron,180
9356,10,1973,night,us,al,disk,900
10086,10,1975,night,au,,fireball,900
10452,10,1976,night,us,ks,disk,300
11182,10,1978,night,us,tn,triangle,7200
11182,10,1978,night,us,az,circle,7200
11547,10,1979,night,us,nj,rectangle,900
12643,10,1982,night,us,ms,light,20
12643,10,1982,night,us,ms,light,29
13739,10,1985,night,us,nc,disk,300
14835,10,1988,afternoon,au,,cigar,900
17026,10,1994,morning,us,ny,other,120
17026,10,1994,afternoon,us,ky,chevron,120
17026,10,1994,night,us,fl,disk,120
17391,10,1995,night,us,co,triangle,10
18122,10,1997,morning,gb,,other,60
18122,10,1997,afternoon,us,ca,sphere,20
18122,10,1997,night,us,az,light,1200
18122,10,1997,night,us,la,disk,1260
18122,10,1997,night,us,il,light,300
18122,10,1997,night,us,nh,other,15
18487,10,1998,night,us,oh,other,1200
18487,10,1998,night,us,ne,egg,11
18487,10,1998,morning,us,ut,light,300
18487,10,1998,night,us,nc,fireball,1800
18487,10,1998,night,us,nc,light,2400
18852,10,1999,night,us,mt,triangle,60
18852,10,1999,night,us,or,fireball,120
18852,10,1999,morning,us,ok,oval,120
18852,10,1999,morning,us,nj,disk,180
18852,10,1999,afternoon,us,pa,fireball,3600
18852,10,1999,afternoon,us,az,cigar,600
18852,10,1999,night,us,az,triangle,600
18852,10,1999,night,us,mn,chevron,90
18852,10,1999,night,us,wa,triangle,300
18852,10,1999,night,us,az,fireball,600
18852,10,1999,night,us,ok,other,30
18852,10,1999,night,us,mn,formation,3600
18852,10,1999,night,us,ct,fireball,60
19218,10,2000,morning,us,tx,other,300
19218,10,2000,afternoon,us,tn,disk,30
19218,10,2000,afternoon,us,wv,disk,6
19218,10,2000,afternoon,us,vt,cigar,600
19218,10,2000,afternoon,us,az,light,2100
19218,10,2000,afternoon,us,az,oval,1080
19218,10,2000,night,us,az,unknown,900
19218,10,2000,night,us,ok,fireball,60
19218,10,2000,night,us,az,light,300
19583,10,2001,night,us,fl,circle,1200
19583,10,2001,night,us,fl,disk,1200
19583,10,2001,afternoon,us,co,disk,120
19583,10,2001,afternoon,us,az,formation,120
19583,10,2001,night,gb,,triangle,10
19583,10,2001,night,us,ak,other,10
19948,10,2002,morning,us,ca,disk,600
19948,10,2002,morning,us,tx,circle,600
19948,10,2002,afternoon,us,ca,unknown,180
19948,10,2002,afternoon,us,nj,light,900
19948,10,2002,afternoon,us,az,formation,600
19948,10,2002,night,us,wa,disk,3
19948,10,2002,night,us,id,light,600
19948,10,2002,night,gb,,light,120
19948,10,2002,night,us,tx,triangle,300
19948,10,2002,night,us,fl,light,300
19948,10,2002,night,us,tx,triangle,300
19948,10,2002,night,ca,bc,triangle,30
20313,10,2003,night,us,ca,circle,10
20313,10,2003,night,us,ny,unknown,30
20313,10,2003,night,us,ca,circle,1500
20313,10,2003,afternoon,us,pa,fireball,600
20313,10,2003,afternoon,us,ca,other,480
20313,10,2003,afternoon,us,in,other,600
20313,10,2003,afternoon,us,sc,other,900
20313,10,2003,night,ca,on,circle,7200
20313,10,2003,night,us,tx,sphere,300
20679,10,2004,night,us,co,sphere,1500
20679,10,2004,night,us,wa,formation,4
20679,10,2004,night,us,ca,other,5
20679,10,2004,morning,us,md,light,10
20679,10,2004,morning,us,ca,cylinder,60
20679,10,2004,afternoon,us,ny,light,45
20679,10,2004,afternoon,us,ca,sphere,2700
20679,10,2004,night,us,fl,light,60
20679,10,2004,night,us,fl,light,75
20679,10,2004,night,us,wa,fireball,60
20679,10,2004,night,us,ca,triangle,3600
21044,10,2005,night,us,ca,fireball,7200
21044,10,2005,night,us,la,oval,30
21044,10,2005,night,us,fl,formation,20
21044,10,2005,night,us,in,light,600
21044,10,2005,afternoon,ca,,circle,3
21044,10,2005,afternoon,us,in,light,10
21044,10,2005,night,us,az,light,300
21044,10,2005,night,us,az,sphere,180
21044,10,2005,night,us,az,triangle,240
21044,10,2005,night,us,tx,changing,7200
21044,10,2005,night,us,ca,unknown,300
21409,10,2006,night,ca,on,sphere,1620
21409,10,2006,afternoon,us,ma,formation,300
21409,10,2006,afternoon,us,fl,sphere,30
21409,10,2006,afternoon,ca,bc,unknown,120
21409,10,2006,night,us,mi,light,120
21409,10,2006,night,us,co,triangle,10
21774,10,2007,night,us,ut,triangle,10
21774,10,2007,night,us,mo,formation,15
21774,10,2007,night,us,ny,light,1800
21774,10,2007,morning,us,fl,formation,65
21774,10,2007,afternoon,us,pa,sphere,300
21774,10,2007,night,us,ca,unknown,600
21774,10,2007,night,us,in,disk,300
21774,10,2007,night,us,wi,circle,300
21774,10,2007,night,us,ca,unknown,600
21774,10,2007,night,us,ca,circle,600
21774,10,2007,night,us,pa,oval,3300
21774,10,2007,night,us,ar,unknown,172800
21774,10,2007,night,us,pa,triangle,3
22140,10,2008,night,us,ny,light,35
22140,10,2008,morning,us,pa,cigar,50
22140,10,2008,morning,us,pa,diamond,300
22140,10,2008,morning,us,nm,disk,90
22140,10,2008,afternoon,us,pa,other,600
22140,10,2008,afternoon,us,ky,circle,900
22140,10,2008,night,us,wa,light,420
22140,10,2008,night,us,tx,light,300
22140,10,2008,night,us,tn,changing,120
22140,10,2008,night,gb,,light,60
22140,10,2008,night,us,va,light,300
22140,10,2008,night,us,nv,changing,900
22140,10,2008,night,us,mi,circle,45
22505,10,2009,morning,us,nh,unknown,5
22505,10,2009,morning,us,ga,formation,900
22505,10,2009,night,us,wa,light,300
22505,10,2009,night,us,tx,unknown,900
22505,10,2009,night,us,tx,light,60
22870,10,2010,night,us,nf,light,900
22870,10,2010,night,us,tx,triangle,180
22870,10,2010,morning,us,tx,cigar,20
22870,10,2010,morning,us,sd,light,600
22870,10,2010,morning,us,ca,other,300
22870,10,2010,morning,us,ca,other,300
22870,10,2010,afternoon,us,tx,oval,300
22870,10,2010,afternoon,us,mi,circle,120
22870,10,2010,night,us,va,sphere,45
22870,10,2010,night,us,tx,cigar,300
22870,10,2010,night,us,al,chevron,45
22870,10,2010,night,us,mo,rectangle,120
22870,10,2010,night,us,ma,disk,300
22870,10,2010,night,us,tx,chevron,30
22870,10,2010,night,us,fl,circle,1800
22870,10,2010,night,us,az,changing,3600
22870,10,2010,night,us,ia,light,180
22870,10,2010,night,us,tn,light,240
23235,10,2011,afternoon,us,tx,changing,900
23235,10,2011,night,us,tn,circle,30
23235,10,2011,night,us,nc,light,1200
23235,10,2011,night,us,ut,disk,7
23235,10,2011,night,us,sc,unknown,30
23235,10,2011,night,us,tx,triangle,900
23235,10,2011,night,us,mt,light,1800
23601,10,2012,night,us,fl,fireball,30
23601,10,2012,night,us,il,unknown,7200
23601,10,2012,morning,us,pa,rectangle,3
23601,10,2012,morning,us,pa,circle,300
23601,10,2012,afternoon,us,tn,sphere,1200
23601,10,2012,afternoon,us,tn,circle,120
23601,10,2012,afternoon,us,or,cylinder,40
23601,10,2012,afternoon,us,pa,light,60
23601,10,2012,afternoon,us,or,oval,600
23601,10,2012,afternoon,us,az,other,300
23601,10,2012,night,us,az,light,3600
23601,10,2012,night,us,az,unknown,45
23601,10,2012,night,us,fl,chevron,60
23601,10,2012,night,us,fl,cylinder,60
23601,10,2012,night,us,me,changing,300
23601,10,2012,night,us,ct,light,300
23601,10,2012,night,us,az,chevron,6
23601,10,2012,night,us,md,light,10
23601,10,2012,night,us,nj,sphere,600
23601,10,2012,night,us,wi,circle,900
23601,10,2012,night,us,ky,unknown,120
23601,10,2012,night,us,ok,sphere,300
23601,10,2012,night,us,fl,fireball,600
23601,10,2012,night,us,mi,light,600
23601,10,2012,night,us,ak,fireball,10
23601,10,2012,night,ca,on,triangle,3
23601,10,2012,night,us,wv,unknown,40
23601,10,2012,night,us,nj,circle,1800
23601,10,2012,night,us,pa,light,15
23601,10,2012,night,us,ct,circle,300
23966,10,2013,night,us,tx,unknown,17
23966,10,2013,night,us,ny,light,7200
23966,10,2013,morning,us,oh,triangle,300
23966,10,2013,morning,us,mo,fireball,60
23966,10,2013,afternoon,us,ny,disk,120
23966,10,2013,afternoon,us,ak,other,300
23966,10,2013,afternoon,us,mo,formation,900
23966,10,2013,afternoon,us,mi,triangle,1800
23966,10,2013,night,us,oh,changing,180
23966,10,2013,night,us,pa,other,120
23966,10,2013,night,us,oh,formation,600
23966,10,2013,night,us,in,light,30
23966,10,2013,night,us,va,triangle,900
23966,10,2013,night,us,nc,light,300
23966,10,2013,night,ca,on,sphere,120
23966,10,2013,night,us,oh,formation,1200
23966,10,2013,night,us,tx,triangle,60
23966,10,2013,night,us,oh,light,600
